round,accuracy,elapsed_time
64,0.5855278937017316,1445.15789103508
65,0.6345397419292944,1446.3371970653534
66,0.6513766968868422,1447.4566917419434
67,0.6486784669256968,1448.4640691280365
68,0.6527438000671559,1449.501499414444
69,0.6303904638557106,1450.4364891052246
70,0.6092723173598119,2138.936477661133
71,0.621180505588334,2139.8912336826324
72,0.6264090756463759,2140.8416023254395
73,0.642154746486305,2141.9452526569366
74,0.6460042212308725,2143.0079510211945
75,0.6459322684319087,2144.0998940467834
76,0.6380294526790425,2145.23735499382
77,0.6351033721878447,2146.1934185028076
78,0.6228594042308245,2147.16778588295
79,0.6556458962920324,2148.4918129444122
80,0.6362186405717849,2149.447278022766
81,0.6372139876241186,2571.12685918808
82,0.6657192881469756,2572.316950559616
83,0.646088166162997,2573.271291255951
84,0.659459394637118,2574.448030948639
85,0.5830575142706385,2575.463885307312
86,0.6335923634096033,2576.4109127521515
87,0.6286276202810956,2577.3747749328613
88,0.6638964839065573,2578.432678937912
89,0.6688012663692617,2579.7698154449463
90,0.6223197582385955,2922.7460827827454
91,0.6505252554324363,2923.645786523819
92,0.64911018371948,2924.685326576233
93,0.6725188276490622,2925.857672691345
94,0.6668825250635583,2927.034764766693
95,0.6661030364081163,2928.2769548892975
96,0.6340960330023505,2929.233478307724
97,0.6523960282054972,2930.173978328705
98,0.6502014678370989,2931.111672401428
99,0.6501894757039383,2932.0975456237793
100,0.6478630018707727,2933.25519824028
101,0.6588597879790857,2934.3818683624268
102,0.6591595913081019,2935.2788405418396
103,0.6639924209718425,2936.3565804958344
104,0.6543867223101645,2937.3210487365723
105,0.6825202667050415,2938.5141122341156
106,0.6642802321676979,2939.6022720336914
107,0.6585479925169089,2940.5551443099976
108,0.6830239362977887,2941.6667897701263
109,0.6418669352904495,2942.632005214691
110,0.6679018563822132,2943.5938396453857
111,0.659327481172351,2944.521409511566
112,0.6424545498153211,3782.4742946624756
113,0.6509929486257016,3783.60773563385
114,0.6849786540029741,3784.964959859848
115,0.6724468748500984,3785.9173398017883
116,0.6540149661821845,3786.8979976177216
117,0.6301266369261764,3788.0239193439484
118,0.6613301674101789,3788.985539674759
119,0.6806255096656594,3790.1731884479523
120,0.6751690890775651,3791.194700717926
121,0.685997985321629,4134.655415773392
122,0.6754569002734206,4135.834789276123
123,0.6518683743464287,4136.800767183304
124,0.6652875713531923,4137.73042011261
125,0.6590996306422987,4138.680983781815
126,0.6835635822900178,4328.936962604523
127,0.6688492349019044,4329.8979914188385
128,0.6807694152635871,4331.064305305481
129,0.6475631985417566,4332.037205219269
130,0.6900513263299276,4333.14301943779
131,0.671811291792584,4334.376734256744
132,0.6727226939127932,4335.2900602817535
133,0.6603228282246846,4336.3123598098755
134,0.6697486448889528,4337.492142915726
135,0.6657312802801363,4338.430372953415
136,0.6403079579795654,4339.371087551117
137,0.6677819350506068,4340.478784561157
138,0.6561975344174221,4341.381962060928
139,0.6775555235765338,4342.376893520355
140,0.6919700676356311,4343.577947378159
141,0.6686093922386914,4344.545160293579
142,0.6534753201899554,4345.4449462890625
143,0.6738139780304121,4346.408167362213
144,0.6756008058713484,4347.368120193481
145,0.6623494987288339,4348.299058437347
146,0.6728546073775603,4349.26833820343
147,0.6833837002926081,5147.632745504379
148,0.6836595193553029,5148.737713098526
149,0.6580083465246798,5149.637034893036
150,0.6723509377848131,5264.792981386185
151,0.6792584064853456,5265.73518204689
152,0.6637166019091476,5266.663903474808
153,0.6650717129563006,5267.595342159271
154,0.6759126013335252,5268.54009270668
155,0.672794646711757,5269.512918710709
156,0.6849186933371708,5270.572817325592
157,0.6826162037703266,5271.517596960068
158,0.6676140451863577,5272.472911119461
159,0.6584160790521418,5273.449601650238
160,0.6623854751283158,5274.385642051697
161,0.6932052573511777,5275.772967815399
162,0.6702403223485394,5276.735594511032
163,0.6880726243584209,5771.600856781006
164,0.6715354727298892,5772.540720701218
165,0.6786228234278313,5773.466746091843
166,0.6856382213268096,5774.594817876816
167,0.6460401976303545,5775.719213008881
168,0.6792943828848276,5967.566945075989
169,0.6687892742361011,5968.527186870575
170,0.6693409123614908,5969.483060359955
171,0.6703722358133065,5970.43185544014
172,0.6496977982443517,5971.386451482773
173,0.6997889384563726,6162.0584127902985
174,0.6774955629107305,6163.027060747147
175,0.6844749844102269,6163.984549999237
176,0.6838993620185159,6164.951763629913
177,0.6805655489998561,6165.956136465073
178,0.6765002158583969,6166.9068348407745
179,0.6839353384179978,6167.908900499344
180,0.6835036216242145,6168.959810256958
181,0.6803017220703219,6169.904105901718
182,0.6881205928910634,6170.900404453278
183,0.6574806926656114,6171.844944477081
184,0.6906989015206025,6173.033410549164
185,0.6690291168993141,6173.980918169022
186,0.6933131865496235,6174.963537693024
187,0.6983258982107737,6176.32780122757
188,0.6869693481076414,6177.323207616806
189,0.664112342303449,6178.224182844162
190,0.6895716410035017,6179.149065256119
191,0.6827241329687724,6180.073887586594
192,0.6870772773060873,6181.094392299652
193,0.6720271501894757,6181.990752458572
194,0.6865376313138581,6182.924100399017
195,0.6893078140739675,6183.854499101639
196,0.664112342303449,7059.228953838348
197,0.6809253129946755,7060.193979024887
198,0.6548304312371085,7061.139137744904
199,0.6914663980428839,7062.215697288513
200,0.6884443804864009,7063.306753396988
201,0.7119369693481077,7064.5266354084015
