round,accuracy,elapsed_time
76,0.6755408452055451,1958.6165835857391
77,0.6445651652515949,1959.4812738895416
78,0.6413512735645417,3431.1386675834656
79,0.6605626708878976,3431.972827196121
80,0.6258214611215043,3432.815951347351
81,0.6693049359620089,3433.891303539276
82,0.6511368542236293,3434.725218772888
83,0.6389048783997697,3435.520614862442
84,0.6576245982635391,3436.38405251503
85,0.6521082170096417,3740.4118416309357
86,0.6812850769894949,3741.6752593517303
87,0.6488703410562671,3742.8993360996246
88,0.6736940566988056,3744.2473373413086
89,0.646531875089941,3745.0836322307587
90,0.6566892118770087,3745.8845529556274
91,0.6649038230920516,3747.091213464737
92,0.6744975296205689,4055.263350725174
93,0.6834916294910539,4056.3330793380737
94,0.6565692905454023,4057.18376994133
95,0.6478030412049696,4058.056359052658
96,0.6672302969252171,4058.878684282303
97,0.6576365903966997,4059.7635259628296
98,0.6379574998800787,4060.613783597946
99,0.6855902527941671,4061.8742530345917
100,0.6675780687868758,4062.7323665618896
101,0.6588717801122463,4063.619639635086
102,0.692749556291073,4064.8268530368805
103,0.6618458291360867,4065.732724905014
104,0.6731903871060584,4066.5800988674164
105,0.6611263011464479,4067.367203474045
106,0.6592795126397083,4068.3241894245148
107,0.6710797716697846,4069.1383290290833
108,0.6709478582050175,4069.9869000911713
109,0.6793903199501127,4071.2508454322815
110,0.6771597831822325,4072.2495532035828
111,0.6693169280951695,4073.1508660316467
112,0.6875209862330312,4074.0295794010162
113,0.6679498249148559,4074.873193502426
114,0.6807334388641052,4075.877684354782
115,0.673646088166163,4076.7172513008118
116,0.6857461505252554,4077.7065558433533
117,0.6646759725619993,4078.555279493332
118,0.6705281335443949,4079.3720178604126
119,0.6776754449081402,4080.183794260025
120,0.6701323931500935,4080.999194383621
121,0.6740418285604644,4081.9118020534515
122,0.6610783326138053,4082.723832845688
123,0.6765601765242001,4083.616993665695
124,0.6653235477526742,4084.525896549225
125,0.676224396795702,4085.3735027313232
126,0.6837074878879456,4086.6259486675262
127,0.6751810812107257,5611.4320204257965
128,0.6582122127884108,5612.302034854889
129,0.6655394061495659,5613.148967504501
130,0.6521082170096417,5614.054306507111
131,0.6675780687868758,5614.929984331131
132,0.6554420300283015,5615.742313861847
133,0.6671463519930926,5616.615870714188
134,0.6937568954765674,5617.620734930038
135,0.6836475272221423,5618.539670944214
136,0.6238427591499976,5619.384635210037
137,0.6838513934858733,5620.390202283859
138,0.6681057226459443,5621.298218488693
139,0.68063750179882,5622.134674310684
140,0.6542308245790761,6186.078924179077
141,0.667266273324699,6186.954815864563
142,0.6753249868086535,6187.826595544815
143,0.685422362929918,6188.735208749771
144,0.6770158775843047,6189.625317811966
145,0.6776394685086583,6190.468157052994
146,0.6709598503381782,6191.330922842026
147,0.6757087350697942,6192.168855190277
148,0.6649397994915336,6538.916962623596
149,0.684810764138725,6539.797411441803
150,0.6806135175324987,6540.692179679871
151,0.6739458914951791,6541.620172023773
152,0.6917542092387394,6542.990266561508
153,0.686369741449609,6543.856419086456
154,0.6909987048496187,6544.848387479782
155,0.6850386146687772,6545.739866256714
156,0.69899745766777,6546.694754362106
157,0.6763443181273084,6547.555382490158
158,0.6785029020962249,6548.41795873642
159,0.6567851489422939,6549.287606954575
160,0.66988055835372,6550.1074776649475
161,0.6817647623159208,6550.945789813995
162,0.6574327241329688,6551.778848409653
163,0.6861778673190387,6552.804714918137
164,0.6629251211205449,6553.667014122009
165,0.6767040821221278,6554.491859197617
166,0.6689571641003502,7327.0315544605255
167,0.6710917638029452,7327.924857378006
168,0.725871828080779,7329.152241945267
